customerID,gender,Partner,Dependents,tenure,PhoneService,InternetService,StreamingTV,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,Churn,SeniorCitizen
8241-JUIQO,Female,No,No,61,Yes,No,No internet service,One year,No,Bank transfer (automatic),19.45,No,0
2194-IIQOF,Female,Yes,No,71,Yes,DSL,Yes,Two year,No,Credit card (automatic),89.3,No,0
4512-ZUIYL,Female,No,No,2,Yes,Fiber optic,No,Month-to-month,No,Bank transfer (automatic),70,Yes,0
9631-RXVJM,Male,No,No,35,Yes,No,No internet service,Two year,No,Mailed check,19.25,No,0
9584-EXCDZ,Female,No,No,17,Yes,Fiber optic,No,Month-to-month,No,Bank transfer (automatic),70.5,No,0
7969-AULMZ,Female,No,No,21,Yes,Fiber optic,Yes,Month-to-month,Yes,Electronic check,97.35,Yes,0
5093-FEGLU,Female,Yes,No,47,Yes,No,No internet service,Two year,No,Bank transfer (automatic),19.65,No,0
2621-UDNLU,Female,Yes,No,3,Yes,No,No internet service,Month-to-month,No,Mailed check,20.85,No,0
7526-IVLYU,Male,No,No,3,Yes,No,No internet service,Month-to-month,Yes,Mailed check,19.65,No,0
2428-HYUNX,Male,Yes,No,44,Yes,No,No internet service,Two year,Yes,Credit card (automatic),19.35,No,1
9214-EKVXR,Female,No,No,1,Yes,DSL,No,Month-to-month,Yes,Mailed check,44,No,0
3410-MHHUM,Female,Yes,Yes,44,Yes,Fiber optic,No,One year,No,Electronic check,94.4,No,0
0568-ONFPC,Male,Yes,Yes,5,Yes,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),25.9,Yes,0
0733-VUNUW,Male,No,No,24,Yes,DSL,No,Month-to-month,Yes,Bank transfer (automatic),55.65,Yes,0
4550-EVXNY,Female,No,Yes,1,Yes,Fiber optic,No,Month-to-month,Yes,Electronic check,69.65,Yes,0
2122-YWVYA,Female,No,No,18,Yes,Fiber optic,No,Month-to-month,Yes,Electronic check,75.4,No,0
2968-SSGAA,Female,No,No,10,Yes,Fiber optic,Yes,Month-to-month,Yes,Electronic check,100.6,Yes,0
2296-DKZFP,Female,Yes,No,65,Yes,DSL,No,Two year,No,Bank transfer (automatic),71,No,0
4844-JJWUY,Female,No,No,1,Yes,Fiber optic,No,Month-to-month,Yes,Electronic check,86,Yes,1
6777-TGHTM,Female,No,No,53,Yes,Fiber optic,Yes,One year,Yes,Credit card (automatic),106.95,Yes,0
8909-BOLNL,Male,No,No,3,Yes,No,No internet service,One year,No,Mailed check,21.2,No,0
6603-YRDCJ,Male,Yes,No,33,Yes,DSL,No,Two year,Yes,Mailed check,61.05,No,0
3538-WZPHD,Male,No,No,3,No,DSL,No,Month-to-month,Yes,Electronic check,29.6,Yes,0
3229-USWAR,Female,No,No,34,Yes,DSL,Yes,One year,Yes,Bank transfer (automatic),79.95,No,0
2138-VFAPZ,Female,Yes,Yes,14,Yes,No,No internet service,Two year,Yes,Mailed check,19.7,No,0
6131-JLWZM,Female,No,No,13,Yes,No,No internet service,Month-to-month,Yes,Mailed check,20.3,No,0
4785-QRJHC,Male,Yes,No,46,No,DSL,Yes,One year,Yes,Bank transfer (automatic),59.9,Yes,1
0269-XFESX,Male,Yes,Yes,23,Yes,No,No internet service,One year,No,Mailed check,24.35,No,0
1709-EJDOX,Female,Yes,Yes,47,Yes,No,No internet service,Two year,No,Mailed check,19.75,No,0
4316-XCSLJ,Male,No,Yes,17,Yes,DSL,No,Month-to-month,Yes,Mailed check,50.3,No,0
8610-WFCJF,Female,Yes,Yes,49,Yes,Fiber optic,Yes,Month-to-month,Yes,Electronic check,95.6,Yes,0
9693-XMUOB,Male,Yes,No,59,No,DSL,Yes,Month-to-month,Yes,Electronic check,50.25,No,1
0383-CLDDA,Female,No,No,69,Yes,DSL,Yes,Two year,Yes,Credit card (automatic),85.35,No,0
4905-JEFDW,Male,No,No,11,No,DSL,Yes,One year,Yes,Electronic check,41.6,Yes,0
2709-UQGNP,Male,No,No,10,Yes,DSL,No,Month-to-month,Yes,Mailed check,51.65,No,0
3549-ZTMNH,Male,Yes,Yes,12,Yes,No,No internet service,Two year,Yes,Bank transfer (automatic),24,No,0
7881-INRLC,Male,No,No,45,Yes,Fiber optic,Yes,Month-to-month,Yes,Credit card (automatic),100.85,Yes,0
8033-ATFAS,Female,Yes,Yes,39,Yes,DSL,Yes,Month-to-month,Yes,Mailed check,59.85,No,0
1635-NZATJ,Male,Yes,No,71,Yes,No,No internet service,Two year,No,Credit card (automatic),25.45,No,1
0562-HKHML,Male,Yes,Yes,71,Yes,No,No internet service,Two year,No,Credit card (automatic),23.9,No,0
8277-RVRSV,Female,Yes,Yes,33,Yes,No,No internet service,One year,No,Credit card (automatic),24.15,No,0
9943-VSZUV,Male,No,No,67,Yes,Fiber optic,No,Month-to-month,Yes,Mailed check,75.7,No,1
0117-LFRMW,Male,Yes,Yes,37,No,DSL,No,Month-to-month,No,Bank transfer (automatic),40.2,Yes,0
6172-FECYY,Male,Yes,Yes,49,Yes,Fiber optic,Yes,Month-to-month,No,Electronic check,84.5,Yes,0
7054-ENNGU,Female,Yes,No,9,Yes,DSL,No,Month-to-month,No,Mailed check,50.85,No,0
1455-HFBXA,Male,Yes,No,52,Yes,Fiber optic,No,Two year,Yes,Credit card (automatic),91.6,No,0
9402-CXWPL,Female,No,No,70,Yes,Fiber optic,Yes,One year,No,Electronic check,98.9,No,0
1628-BIZYP,Male,No,No,1,Yes,Fiber optic,No,Month-to-month,Yes,Electronic check,85,No,0
1965-AKTSX,Female,No,No,14,Yes,Fiber optic,No,Month-to-month,Yes,Electronic check,78.95,Yes,1
0082-LDZUE,Male,No,No,1,Yes,DSL,No,Month-to-month,Yes,Mailed check,44.3,No,0
4786-UKSNZ,Male,No,No,1,Yes,No,No internet service,Month-to-month,No,Mailed check,20.2,Yes,0
5343-SGUBI,Female,No,No,52,Yes,Fiber optic,No,One year,Yes,Mailed check,80.2,No,0
0856-NAOES,Male,No,No,6,Yes,DSL,Yes,Month-to-month,No,Mailed check,60.9,No,0
1976-AZZPJ,Male,Yes,No,7,No,DSL,No,Month-to-month,No,Mailed check,34.2,No,0
7248-VZQLC,Female,No,No,47,Yes,Fiber optic,No,Month-to-month,Yes,Bank transfer (automatic),85.2,Yes,1
6156-UZDLF,Female,No,No,26,Yes,Fiber optic,No,One year,Yes,Credit card (automatic),87.15,No,0
3099-OONVS,Male,Yes,Yes,25,Yes,DSL,No,Month-to-month,No,Electronic check,54.3,No,0
9500-WBGRP,Male,No,No,69,Yes,No,No internet service,Two year,Yes,Mailed check,19.1,No,0
5183-KLYEM,Female,No,No,72,Yes,Fiber optic,Yes,Two year,Yes,Credit card (automatic),112.75,No,0
5144-PQCDZ,Male,No,No,4,Yes,No,No internet service,Month-to-month,Yes,Mailed check,19.95,No,0
8514-VZHEB,Male,Yes,Yes,59,Yes,No,No internet service,Two year,No,Mailed check,19.5,No,0
6625-IUTTT,Male,No,No,67,Yes,DSL,No,Two year,No,Bank transfer (automatic),65.55,No,0
9355-NPPFS,Female,No,No,26,Yes,Fiber optic,No,Month-to-month,Yes,Electronic check,78.8,No,1
0068-FIGTF,Female,No,No,27,Yes,DSL,Yes,One year,No,Mailed check,78.2,No,0
5965-GGPRW,Male,Yes,Yes,72,Yes,Fiber optic,Yes,Two year,No,Bank transfer (automatic),105.25,No,0
8035-PWSEV,Female,No,No,6,Yes,Fiber optic,No,Month-to-month,Yes,Electronic check,89.25,No,0
2236-HILPA,Male,Yes,Yes,62,Yes,No,No internet service,Two year,No,Credit card (automatic),20.65,No,0
1840-BIUOG,Male,No,No,20,Yes,DSL,Yes,One year,Yes,Electronic check,68.7,No,0
1356-MKYSK,Male,No,No,6,Yes,DSL,Yes,Month-to-month,No,Credit card (automatic),78.65,No,0
6080-LNESI,Male,No,No,51,Yes,No,No internet service,Two year,No,Mailed check,24.75,No,0
1830-IPXVJ,Female,Yes,Yes,61,Yes,No,No internet service,Two year,No,Credit card (automatic),19.75,No,0
5828-DWPIL,Male,Yes,No,62,Yes,Fiber optic,No,Month-to-month,Yes,Electronic check,89.1,No,1
8398-TBIYD,Female,No,No,72,Yes,Fiber optic,No,Two year,Yes,Bank transfer (automatic),84.7,No,0
0011-IGKFF,Male,Yes,No,13,Yes,Fiber optic,Yes,Month-to-month,Yes,Electronic check,98,Yes,1
4192-GORJT,Male,Yes,No,5,Yes,Fiber optic,Yes,Month-to-month,Yes,Electronic check,94.45,Yes,0
6496-SLWHQ,Male,No,No,3,Yes,Fiber optic,Yes,Month-to-month,Yes,Electronic check,105,Yes,1
9912-GVSEQ,Female,Yes,No,26,Yes,Fiber optic,No,Month-to-month,Yes,Electronic check,93.85,Yes,1
2931-FSOHN,Male,No,No,13,Yes,DSL,Yes,Month-to-month,Yes,Electronic check,59.9,No,1
9418-RUKPH,Female,Yes,Yes,38,Yes,No,No internet service,Two year,Yes,Mailed check,19.95,No,0
5383-MMTWC,Female,Yes,No,8,Yes,Fiber optic,No,Month-to-month,Yes,Electronic check,84,Yes,1
9971-ZWPBF,Male,Yes,Yes,34,Yes,Fiber optic,Yes,Month-to-month,Yes,Electronic check,108.9,No,1
4712-AUQZO,Male,No,No,18,No,DSL,No,Month-to-month,No,Mailed check,33.6,No,0
9711-FJTBX,Male,Yes,Yes,56,Yes,Fiber optic,No,One year,Yes,Mailed check,85.85,No,0
2908-ZTPNF,Female,No,No,36,No,DSL,No,Month-to-month,Yes,Bank transfer (automatic),34.85,No,0
7240-ETPTR,Female,Yes,No,9,No,DSL,Yes,Month-to-month,Yes,Electronic check,48.75,Yes,0
2202-CUYXZ,Male,No,No,1,Yes,Fiber optic,Yes,Month-to-month,Yes,Electronic check,84.85,Yes,0
5995-OIGLP,Male,No,No,12,Yes,DSL,No,Month-to-month,No,Mailed check,56.65,Yes,0
8421-WZOOW,Female,Yes,Yes,57,Yes,Fiber optic,Yes,Month-to-month,Yes,Credit card (automatic),95.3,No,1
6261-RCVNS,Female,No,No,42,Yes,DSL,No,One year,No,Credit card (automatic),73.9,Yes,0
7951-QKZPL,Female,Yes,Yes,33,Yes,No,No internet service,Two year,Yes,Mailed check,24.5,Yes,0
1414-YADCW,Male,Yes,No,70,Yes,Fiber optic,No,Two year,No,Bank transfer (automatic),84.6,No,0
8756-RDDLT,Female,No,No,68,No,DSL,No,Month-to-month,No,Electronic check,44.95,No,0
2862-PFNIK,Male,No,Yes,1,No,DSL,No,Month-to-month,Yes,Electronic check,24.7,No,0
5816-QVHRX,Female,No,No,37,Yes,Fiber optic,Yes,Month-to-month,No,Credit card (automatic),100.3,No,0
4430-YHXGG,Female,No,Yes,4,Yes,No,No internet service,Month-to-month,Yes,Mailed check,25.45,No,0
6888-SBYAI,Male,No,No,1,Yes,DSL,No,Month-to-month,Yes,Mailed check,50.7,No,0
7395-XWZOY,Male,No,No,20,No,DSL,Yes,Month-to-month,Yes,Credit card (automatic),55,No,0
7169-YWAMK,Male,Yes,Yes,72,Yes,DSL,Yes,Two year,No,Bank transfer (automatic),68.4,No,0
3640-PHQXK,Female,No,No,31,Yes,Fiber optic,No,Month-to-month,Yes,Electronic check,89.9,Yes,0
6877-LGWXO,Male,Yes,No,18,Yes,Fiber optic,No,Month-to-month,No,Electronic check,78.55,Yes,1
6859-RKMZJ,Male,Yes,No,11,Yes,DSL,Yes,Month-to-month,Yes,Bank transfer (automatic),55.05,No,0
2729-VNVAP,Female,Yes,Yes,33,Yes,No,No internet service,Two year,No,Credit card (automatic),19.8,No,0
2957-JIRMN,Female,No,No,62,Yes,Fiber optic,Yes,One year,No,Electronic check,84.45,No,1
2049-BAFNW,Female,No,No,1,No,DSL,No,Month-to-month,No,Mailed check,35.9,No,0
3842-QTGDL,Male,Yes,No,16,Yes,Fiber optic,No,Month-to-month,No,Bank transfer (automatic),80.75,No,0
7163-OCEQI,Male,Yes,Yes,22,Yes,DSL,Yes,One year,Yes,Mailed check,78.65,No,0
9782-LGXMC,Female,Yes,Yes,49,Yes,DSL,No,Month-to-month,No,Bank transfer (automatic),61.75,No,0
5975-BAICR,Male,Yes,Yes,36,Yes,DSL,No,One year,Yes,Credit card (automatic),63.7,No,0
8019-ENHXU,Male,Yes,No,42,Yes,Fiber optic,No,Month-to-month,Yes,Electronic check,99.45,Yes,0
5167-GBFRE,Male,No,No,4,No,DSL,No,Month-to-month,Yes,Bank transfer (automatic),25.2,Yes,1
9033-EOXWV,Female,No,No,12,Yes,DSL,Yes,One year,No,Mailed check,74.05,Yes,0
4673-KKSLS,Female,No,No,31,Yes,Fiber optic,No,Month-to-month,No,Electronic check,87.6,No,0
4853-OITSN,Male,Yes,No,5,Yes,Fiber optic,No,Month-to-month,Yes,Electronic check,89.15,No,0
9800-OUIGR,Male,Yes,Yes,66,Yes,No,No internet service,Two year,No,Credit card (automatic),20,No,0
1324-NLTJE,Female,No,No,15,Yes,DSL,No,Month-to-month,No,Credit card (automatic),55,Yes,1
2324-EFHVG,Male,No,No,64,Yes,Fiber optic,Yes,Two year,Yes,Bank transfer (automatic),104.4,No,0
7094-MSZAO,Male,Yes,Yes,10,Yes,No,No internet service,Month-to-month,Yes,Credit card (automatic),20.05,No,0
1522-VVDMG,Male,Yes,Yes,7,Yes,Fiber optic,Yes,Month-to-month,Yes,Electronic check,89.75,Yes,0
6907-CQGPN,Male,No,No,29,No,DSL,No,Month-to-month,No,Electronic check,34.3,No,0
0780-XNZFN,Male,No,No,57,Yes,No,No internet service,Two year,No,Bank transfer (automatic),20.65,No,0
0239-OXEXL,Female,No,No,46,Yes,Fiber optic,No,Month-to-month,No,Mailed check,84.25,No,0
2675-IJRGJ,Male,No,No,53,Yes,No,No internet service,Two year,No,Bank transfer (automatic),19.65,No,0
7049-GKVZY,Female,No,No,17,Yes,DSL,Yes,One year,No,Credit card (automatic),79.85,No,0
8577-QSOCG,Female,Yes,Yes,38,Yes,No,No internet service,Two year,Yes,Mailed check,20.2,No,0
3721-CNZHX,Male,No,No,15,Yes,No,No internet service,One year,No,Mailed check,19.8,No,0
0212-ISBBF,Female,No,No,22,No,DSL,Yes,Month-to-month,Yes,Electronic check,50.35,No,0
9185-TQCVP,Male,Yes,No,14,Yes,Fiber optic,No,Month-to-month,Yes,Electronic check,85.15,Yes,0
3585-YNADK,Female,Yes,No,57,Yes,DSL,Yes,One year,No,Bank transfer (automatic),74.6,No,0
5271-DBYSJ,Male,No,No,11,Yes,Fiber optic,No,Month-to-month,Yes,Credit card (automatic),79.15,No,1
1099-GODLO,Female,Yes,Yes,1,Yes,No,No internet service,Two year,No,Mailed check,20.35,No,0
6828-HMKWP,Male,Yes,Yes,12,Yes,No,No internet service,Two year,No,Bank transfer (automatic),21.05,No,0
5567-WSELE,Male,Yes,No,3,Yes,Fiber optic,Yes,Month-to-month,Yes,Electronic check,94.6,Yes,1
1472-TNCWL,Male,No,Yes,36,Yes,Fiber optic,Yes,Month-to-month,Yes,Electronic check,94.7,No,0
8063-RJYNF,Male,No,No,16,Yes,Fiber optic,Yes,Month-to-month,Yes,Electronic check,94.25,Yes,0
0687-ZVTHB,Male,Yes,Yes,65,Yes,DSL,No,One year,No,Credit card (automatic),72.45,Yes,0
2080-GKCWQ,Male,No,No,2,Yes,Fiber optic,No,Month-to-month,No,Electronic check,74.95,No,0
9661-ACXBS,Female,No,No,42,Yes,Fiber optic,Yes,Month-to-month,Yes,Electronic check,105.2,Yes,0
2193-SFWQW,Male,Yes,Yes,72,Yes,Fiber optic,Yes,Two year,No,Bank transfer (automatic),111.95,No,0
5656-JAMLX,Male,No,No,62,Yes,No,No internet service,Two year,No,Bank transfer (automatic),19.85,No,0
3462-BJQQA,Female,No,No,6,Yes,Fiber optic,Yes,Month-to-month,Yes,Electronic check,89.75,No,0
0442-TDYUO,Male,Yes,No,48,Yes,No,No internet service,Two year,Yes,Mailed check,20.05,No,0
6733-LRIZX,Male,No,No,35,Yes,Fiber optic,Yes,Two year,Yes,Electronic check,108.95,No,0
9503-XJUME,Male,No,Yes,52,Yes,No,No internet service,One year,No,Credit card (automatic),19.65,No,0
4367-NHWMM,Female,No,No,1,No,DSL,No,Month-to-month,Yes,Mailed check,24.9,No,0
3727-RJMEO,Male,Yes,No,6,Yes,Fiber optic,Yes,Month-to-month,Yes,Electronic check,82.85,Yes,0
3779-OSWCF,Female,Yes,No,71,Yes,DSL,Yes,Two year,No,Credit card (automatic),93.2,No,0
6736-DHUQI,Female,Yes,Yes,67,Yes,Fiber optic,No,One year,No,Bank transfer (automatic),84.8,No,0
3915-ODIYG,Male,No,No,60,Yes,DSL,No,One year,Yes,Electronic check,71.75,No,1
1360-RCYRT,Male,Yes,Yes,23,No,DSL,No,Month-to-month,Yes,Bank transfer (automatic),30.35,No,0
2724-FJDYW,Male,No,Yes,39,No,DSL,Yes,One year,No,Bank transfer (automatic),54.85,No,0
4451-RWASJ,Male,Yes,Yes,15,Yes,No,No internet service,One year,Yes,Mailed check,19.5,No,0
6646-VRFOL,Male,Yes,No,53,Yes,Fiber optic,Yes,Month-to-month,Yes,Electronic check,103.85,Yes,1
3460-TJBWI,Male,Yes,Yes,24,Yes,No,No internet service,Two year,No,Mailed check,24.2,No,0
5917-HBSDW,Female,Yes,Yes,37,Yes,No,No internet service,Month-to-month,No,Electronic check,19.35,No,0
5685-IIXLY,Female,Yes,Yes,5,Yes,Fiber optic,No,Month-to-month,Yes,Electronic check,83.6,Yes,0
5671-UUNXD,Female,Yes,No,50,Yes,Fiber optic,Yes,One year,Yes,Electronic check,100.65,No,1
0956-ACVZC,Female,No,No,54,Yes,Fiber optic,Yes,One year,Yes,Credit card (automatic),94.1,No,0
2325-NBPZG,Female,No,No,3,Yes,Fiber optic,No,Month-to-month,Yes,Electronic check,74.55,No,0
4250-ZBWLV,Male,No,No,68,Yes,Fiber optic,Yes,One year,No,Electronic check,108.45,Yes,0
4482-FTFFX,Male,No,No,5,Yes,DSL,No,Month-to-month,No,Electronic check,56.15,No,0
8859-DZTGQ,Male,No,No,33,Yes,No,No internet service,Two year,No,Mailed check,20.35,No,0
0440-MOGPM,Female,No,No,41,Yes,DSL,Yes,One year,Yes,Electronic check,80.55,No,0
0020-JDNXP,Female,Yes,Yes,34,No,DSL,Yes,One year,No,Mailed check,61.25,No,0
3752-CQSJI,Female,Yes,Yes,13,Yes,No,No internet service,Month-to-month,Yes,Mailed check,20.45,No,0
5025-GOOKI,Female,No,No,20,Yes,No,No internet service,Month-to-month,Yes,Credit card (automatic),18.9,No,0
4698-KVLLG,Female,No,No,51,Yes,No,No internet service,Two year,No,Credit card (automatic),19.6,No,1
5095-AESKG,Female,Yes,No,3,Yes,Fiber optic,No,Month-to-month,Yes,Credit card (automatic),91.5,Yes,0
2887-JPYLU,Female,No,Yes,41,Yes,DSL,No,Month-to-month,No,Bank transfer (automatic),45.2,No,0
4770-QAZXN,Female,No,No,13,Yes,No,No internet service,Month-to-month,No,Credit card (automatic),19.45,No,0
4896-CPRPF,Male,Yes,Yes,35,Yes,No,No internet service,Two year,No,Bank transfer (automatic),25.45,No,0
1871-MOWRM,Male,Yes,No,12,Yes,Fiber optic,No,Month-to-month,No,Bank transfer (automatic),80.85,Yes,0
9714-EDSUC,Male,No,No,4,Yes,Fiber optic,No,Month-to-month,Yes,Mailed check,94.9,No,0
2027-OAQQC,Female,No,No,43,No,DSL,Yes,Month-to-month,Yes,Bank transfer (automatic),49.05,Yes,0
0282-NVSJS,Female,Yes,Yes,12,No,DSL,No,Month-to-month,Yes,Mailed check,29.3,No,1
9090-SGQXL,Male,Yes,No,68,Yes,Fiber optic,Yes,Month-to-month,Yes,Electronic check,105.3,Yes,1
6595-YGXIT,Male,No,No,25,Yes,Fiber optic,Yes,Month-to-month,Yes,Electronic check,88.95,Yes,1
7353-YOWFP,Female,No,No,7,Yes,No,No internet service,One year,No,Mailed check,20.25,No,0
9835-ZIITK,Male,Yes,No,66,Yes,Fiber optic,Yes,One year,Yes,Electronic check,110.85,Yes,1
8008-ESFLK,Female,Yes,No,53,Yes,Fiber optic,Yes,One year,No,Electronic check,110.5,No,0
7537-CBQUZ,Male,No,No,63,Yes,Fiber optic,Yes,Month-to-month,Yes,Bank transfer (automatic),109.4,No,1
1555-DJEQW,Female,Yes,Yes,70,Yes,Fiber optic,Yes,Two year,Yes,Bank transfer (automatic),114.2,Yes,0
5649-TJHOV,Male,Yes,No,27,No,DSL,No,Month-to-month,No,Bank transfer (automatic),36.5,Yes,1
0519-XUZJU,Female,No,No,1,Yes,Fiber optic,No,Month-to-month,No,Mailed check,70.75,Yes,0
3363-EWLGO,Female,No,No,5,Yes,No,No internet service,Month-to-month,No,Mailed check,19.95,No,0
4750-UKWJK,Female,Yes,No,37,Yes,No,No internet service,One year,No,Mailed check,19.6,No,1
6338-AVWCY,Male,No,No,3,No,DSL,Yes,Month-to-month,Yes,Mailed check,40.15,Yes,0
1689-YQBYY,Female,No,Yes,12,Yes,Fiber optic,No,Month-to-month,Yes,Electronic check,76.6,No,0
4487-ZYJZK,Female,Yes,Yes,38,Yes,No,No internet service,One year,No,Credit card (automatic),19.6,No,0
2959-FENLU,Female,No,No,9,Yes,Fiber optic,No,Month-to-month,Yes,Credit card (automatic),85.3,No,0
0708-LGSMF,Male,Yes,No,13,Yes,DSL,No,Month-to-month,Yes,Electronic check,65.85,No,0
9253-QXKBE,Male,Yes,No,29,Yes,Fiber optic,Yes,Month-to-month,Yes,Electronic check,94.45,Yes,1
7634-HLQJR,Female,Yes,Yes,47,Yes,No,No internet service,Two year,No,Credit card (automatic),20.05,No,0
0487-RPVUM,Male,Yes,No,61,Yes,Fiber optic,Yes,Month-to-month,No,Bank transfer (automatic),99.4,No,0
4079-ULGFR,Male,No,No,16,Yes,No,No internet service,Month-to-month,No,Mailed check,20,No,0
2516-XSJKX,Female,Yes,Yes,41,Yes,DSL,Yes,Two year,No,Electronic check,78.45,No,0
0057-QBUQH,Female,No,Yes,43,Yes,No,No internet service,Two year,Yes,Electronic check,25.1,No,0
9445-SZLCH,Female,Yes,Yes,36,Yes,Fiber optic,Yes,Month-to-month,Yes,Bank transfer (automatic),97.35,Yes,0
6599-SFQVE,Female,No,No,6,Yes,DSL,No,Month-to-month,Yes,Electronic check,55,No,0
8331-ZXFOE,Female,No,No,58,Yes,DSL,No,One year,Yes,Credit card (automatic),71.1,No,0
4003-FUSHP,Male,No,No,19,Yes,DSL,Yes,Month-to-month,Yes,Credit card (automatic),61.55,No,0
0356-ERHVT,Male,Yes,No,11,Yes,DSL,No,Month-to-month,Yes,Bank transfer (automatic),45.9,No,0
7325-ENZFI,Female,No,No,39,No,DSL,No,One year,Yes,Bank transfer (automatic),40.3,No,0
4884-ZTHVF,Female,No,No,8,Yes,Fiber optic,Yes,Month-to-month,Yes,Electronic check,87.1,No,1
3920-HIHMQ,Female,No,Yes,26,Yes,DSL,No,Month-to-month,Yes,Mailed check,49.5,No,0
3055-OYMSE,Female,No,No,53,Yes,Fiber optic,No,Month-to-month,Yes,Credit card (automatic),73.8,No,1
0613-WUXUM,Female,Yes,Yes,70,Yes,No,No internet service,Two year,Yes,Mailed check,19.2,No,0
7568-PODML,Male,No,No,1,No,DSL,Yes,Month-to-month,Yes,Mailed check,45.3,Yes,0
4458-KVRBJ,Male,No,No,59,Yes,No,No internet service,Two year,No,Mailed check,25,No,0
5349-IECLD,Male,No,No,2,Yes,Fiber optic,Yes,Month-to-month,No,Electronic check,94.95,Yes,0
1397-XKKWR,Male,No,No,7,No,DSL,No,One year,No,Mailed check,35.3,No,0
3945-GFWQL,Female,No,Yes,12,Yes,DSL,No,Month-to-month,Yes,Electronic check,44.55,Yes,0
8097-OMULG,Male,Yes,Yes,59,Yes,DSL,Yes,One year,No,Credit card (automatic),76.75,No,0
6013-BHCAW,Male,Yes,Yes,61,Yes,DSL,Yes,Two year,Yes,Bank transfer (automatic),81,No,0
0401-WDBXM,Male,Yes,Yes,72,Yes,Fiber optic,Yes,Two year,Yes,Bank transfer (automatic),105.55,No,0
3387-PLKUI,Female,Yes,Yes,13,Yes,No,No internet service,Month-to-month,No,Mailed check,18.8,No,0
6096-EGVTU,Female,Yes,Yes,64,Yes,No,No internet service,One year,No,Mailed check,24.9,No,0
3797-VTIDR,Male,Yes,No,1,No,DSL,No,Month-to-month,Yes,Electronic check,23.45,Yes,0
5081-NWSUP,Female,No,No,10,Yes,DSL,No,One year,No,Mailed check,64.9,No,0
2580-ATZSQ,Female,Yes,Yes,65,Yes,DSL,No,One year,No,Bank transfer (automatic),61.35,No,0
8085-MSNLK,Female,Yes,No,62,Yes,Fiber optic,Yes,Two year,No,Mailed check,113.95,No,0
9691-HKOVS,Female,Yes,No,55,Yes,DSL,Yes,One year,Yes,Electronic check,90.15,No,0
9881-VCZEP,Female,Yes,No,25,Yes,DSL,No,Month-to-month,No,Electronic check,54.1,No,0
9526-BIHHD,Male,No,No,1,No,DSL,No,Month-to-month,No,Mailed check,29.7,Yes,0
8757-TFHHJ,Male,No,No,1,Yes,DSL,No,Month-to-month,Yes,Credit card (automatic),49.8,No,0
4523-WXCEF,Female,Yes,No,59,Yes,Fiber optic,Yes,Month-to-month,No,Electronic check,101.1,Yes,0
1468-DEFNC,Male,Yes,Yes,64,Yes,No,No internet service,Two year,Yes,Bank transfer (automatic),24.4,No,1
5119-KEPFY,Male,Yes,No,36,Yes,Fiber optic,Yes,Month-to-month,Yes,Bank transfer (automatic),95,No,0
8364-TRMMK,Female,No,No,3,Yes,DSL,No,Month-to-month,Yes,Mailed check,50.65,Yes,0
0916-KNFAJ,Male,Yes,No,61,Yes,DSL,No,Two year,Yes,Mailed check,69.9,No,0
8319-QBEHW,Male,No,Yes,26,No,DSL,Yes,One year,Yes,Bank transfer (automatic),39.95,No,0
3063-QFSZL,Female,No,No,1,Yes,DSL,No,Month-to-month,Yes,Electronic check,55.4,Yes,0
8775-LHDJH,Female,Yes,No,1,Yes,Fiber optic,Yes,Month-to-month,Yes,Electronic check,90.6,Yes,1
9625-QNLUX,Male,Yes,Yes,68,Yes,Fiber optic,Yes,Two year,Yes,Credit card (automatic),103.25,No,0
3097-NQYSN,Male,Yes,No,2,Yes,Fiber optic,Yes,Month-to-month,Yes,Mailed check,86.85,Yes,1
4024-CSNBY,Female,Yes,No,72,Yes,Fiber optic,No,Two year,Yes,Bank transfer (automatic),94.25,No,0
7110-BDTWG,Female,Yes,No,71,No,DSL,No,Two year,Yes,Electronic check,47.05,No,0
7493-GVFIO,Male,No,No,57,Yes,No,No internet service,Two year,No,Credit card (automatic),20.55,No,0
0690-SRQID,Male,No,No,4,Yes,No,No internet service,Month-to-month,Yes,Mailed check,19.65,No,0
9605-WGJVW,Female,No,No,1,Yes,Fiber optic,No,Month-to-month,Yes,Electronic check,70.2,No,1
9114-DPSIA,Male,Yes,Yes,72,Yes,DSL,No,Two year,No,Credit card (automatic),81,No,0
4700-UBQMV,Male,Yes,Yes,21,Yes,DSL,Yes,One year,Yes,Bank transfer (automatic),75.9,No,0
7711-GQBZC,Female,Yes,Yes,71,Yes,No,No internet service,Two year,No,Bank transfer (automatic),24.7,No,0
3565-UNOCC,Female,Yes,No,29,Yes,Fiber optic,Yes,Month-to-month,Yes,Bank transfer (automatic),99.05,Yes,1
